fmin,alg,n_iterations,run_time,converged,Start_guess
2.404827905921647,Optim_IPNewton,18,0.0904080867767334,true,1
2.4048279060929705,Optim_IPNewton,17,0.08823704719543457,true,2
2.404827905911807,Optim_IPNewton,20,0.09882783889770508,true,3
2.4048279060286903,Optim_IPNewton,19,0.09812784194946289,true,4
2.4048279058491255,Optim_IPNewton,21,0.10550403594970703,true,5
2.404827905927022,Optim_IPNewton,19,0.08798599243164062,true,6
2.404827906357357,Optim_IPNewton,17,0.08072400093078613,true,7
2.4048279059742064,Optim_IPNewton,19,0.10311222076416016,true,8
2.404827905845243,Optim_IPNewton,18,0.09052395820617676,true,9
2.404827905956903,Optim_IPNewton,22,0.10165715217590332,true,10
