fmin,alg,n_iterations,run_time,converged,Start_guess
2.404827905921647,Optim_IPNewton,18,0.09108304977416992,true,1
2.4048279060929705,Optim_IPNewton,17,0.08920907974243164,true,2
2.404827905911807,Optim_IPNewton,20,0.0989990234375,true,3
2.4048279060286903,Optim_IPNewton,19,0.10019993782043457,true,4
2.4048279058491255,Optim_IPNewton,21,0.10648703575134277,true,5
2.404827905927022,Optim_IPNewton,19,0.08844995498657227,true,6
2.404827906357357,Optim_IPNewton,17,0.08141207695007324,true,7
2.4048279059742064,Optim_IPNewton,19,0.10120987892150879,true,8
2.404827905845243,Optim_IPNewton,18,0.09103083610534668,true,9
2.404827905956903,Optim_IPNewton,22,0.10283303260803223,true,10
